imei,tac,manufacturer,model,status,generated_date
351678000007966,35167800,GeoTrax,CashTraker,allowed,2025-08-13 18:43:08
351678000188262,35167800,GeoTrax,CashTraker,blacklisted,2025-08-13 18:43:08
351680000223666,35168000,Sharp,GX10,allowed,2025-08-13 18:43:08
351680000160108,35168000,Sharp,GX10,allowed,2025-08-13 18:43:08
351681000056211,35168100,Sharp,GX10i,allowed,2025-08-13 18:43:08
351681000084100,35168100,Sharp,GX10i,allowed,2025-08-13 18:43:08
351682000234983,35168200,Sharp,GX20,allowed,2025-08-13 18:43:08
351682000281501,35168200,Sharp,GX20,allowed,2025-08-13 18:43:08
351683000097292,35168300,Sharp,GX10i,allowed,2025-08-13 18:43:08
351683000268142,35168300,Sharp,GX10i,allowed,2025-08-13 18:43:08
351684000206280,35168400,Sharp,GX20,allowed,2025-08-13 18:43:08
351684000002776,35168400,Sharp,GX20,allowed,2025-08-13 18:43:08
351685000193471,35168500,Sharp,GX15,allowed,2025-08-13 18:43:08
351685000150338,35168500,Sharp,GX15,allowed,2025-08-13 18:43:08
351686000285399,35168600,Sharp,GX30,allowed,2025-08-13 18:43:08
351686000137594,35168600,Sharp,GX30,allowed,2025-08-13 18:43:08
351687000317737,35168700,Sharp,TM100,allowed,2025-08-13 18:43:08
351687000049420,35168700,Sharp,TM100,allowed,2025-08-13 18:43:08
351688000287028,35168800,Sharp,GX15,blacklisted,2025-08-13 18:43:08
351688000081598,35168800,Sharp,GX15,allowed,2025-08-13 18:43:08
351690000041398,35169000,Inventia Sp. zo. o,FINDER 11 GPRS,allowed,2025-08-13 18:43:08
351690000219312,35169000,Inventia Sp. zo. o,FINDER 11 GPRS,allowed,2025-08-13 18:43:08
351691000233171,35169100,KBT Mobile,K887,allowed,2025-08-13 18:43:09
351691000282714,35169100,KBT Mobile,K887,blacklisted,2025-08-13 18:43:09
351692000206208,35169200,MobiCom,M88,allowed,2025-08-13 18:43:09
351692000262147,35169200,MobiCom,M88,allowed,2025-08-13 18:43:09
351693000248001,35169300,Pikotec,Temp,allowed,2025-08-13 18:43:09
351693000227621,35169300,Pikotec,Temp,allowed,2025-08-13 18:43:09
351694000097592,35169400,Pantech,Q80,allowed,2025-08-13 18:43:09
351694000032821,35169400,Pantech,Q80,blacklisted,2025-08-13 18:43:09
351695000023331,35169500,Pantech,GM100,allowed,2025-08-13 18:43:09
351695000254563,35169500,Pantech,GM100,allowed,2025-08-13 18:43:09
351696000132953,35169600,Bird,S2000,allowed,2025-08-13 18:43:09
351696000019737,35169600,Bird,S2000,blacklisted,2025-08-13 18:43:09
351697000213543,35169700,Alphacell Wireless,M5,allowed,2025-08-13 18:43:09
351697000185850,35169700,Alphacell Wireless,M5,allowed,2025-08-13 18:43:09
351698000068762,35169800,Maxon,MX-7852,allowed,2025-08-13 18:43:09
351698000017522,35169800,Maxon,MX-7852,allowed,2025-08-13 18:43:09
351698010293713,35169801,Samsung,SGH-X300,allowed,2025-08-13 18:43:09
351698010212640,35169801,Samsung,SGH-X300,allowed,2025-08-13 18:43:09
351699000246285,35169900,DBTel,DB2027a,allowed,2025-08-13 18:43:09
351699000190771,35169900,DBTel,DB2027a,allowed,2025-08-13 18:43:09
351700000287530,35170000,Lexibook,TAB4000,allowed,2025-08-13 18:43:09
351700000201276,35170000,Lexibook,TAB4000,allowed,2025-08-13 18:43:09
351700010204334,35170001,LG,L343i,allowed,2025-08-13 18:43:09
351700010130324,35170001,LG,L343i,allowed,2025-08-13 18:43:09
351701000198760,35170100,KBT Mobile,K881,allowed,2025-08-13 18:43:09
351701000247761,35170100,KBT Mobile,K881,allowed,2025-08-13 18:43:09
351702000103683,35170200,Pegasus Telecom,Haier P5,allowed,2025-08-13 18:43:09
351702000103950,35170200,Pegasus Telecom,Haier P5,allowed,2025-08-13 18:43:09
351703000124400,35170300,Pantech,Chaos,allowed,2025-08-13 18:43:09
351703000224551,35170300,Pantech,Chaos,allowed,2025-08-13 18:43:09
351704000017301,35170400,Sagem,MO105,allowed,2025-08-13 18:43:09
351704000123357,35170400,Sagem,MO105,allowed,2025-08-13 18:43:09
351705000047974,35170500,Giga,Kika K-600,allowed,2025-08-13 18:43:09
351705000166256,35170500,Giga,Kika K-600,blacklisted,2025-08-13 18:43:09
351706000225272,35170600,Maxon,DW-870,blacklisted,2025-08-13 18:43:09
351706000129545,35170600,Maxon,DW-870,allowed,2025-08-13 18:43:09
351707000217681,35170700,Motorola,CC3-41A11,allowed,2025-08-13 18:43:09
351707000163845,35170700,Motorola,CC3-41A11,allowed,2025-08-13 18:43:09
351707010313987,35170701,Sony Ericsson,K800,allowed,2025-08-13 18:43:09
351707010256664,35170701,Sony Ericsson,K800,allowed,2025-08-13 18:43:09
351708000121845,35170800,Samsung,SGH-R210,allowed,2025-08-13 18:43:09
351708000194703,35170800,Samsung,SGH-R210,allowed,2025-08-13 18:43:09
351708010070943,35170801,Sony Ericsson,K800,allowed,2025-08-13 18:43:09
351708010280823,35170801,Sony Ericsson,K800,allowed,2025-08-13 18:43:09
351709000285588,35170900,Lite-On,B1300,allowed,2025-08-13 18:43:09
351709000139005,35170900,Lite-On,B1300,allowed,2025-08-13 18:43:09
351709010304192,35170901,Sony Ericsson,K610,allowed,2025-08-13 18:43:09
351709010202391,35170901,Sony Ericsson,K610,blacklisted,2025-08-13 18:43:09
351710010245841,35171001,Sony Ericsson,K610,allowed,2025-08-13 18:43:10
351710010149447,35171001,Sony Ericsson,K610,allowed,2025-08-13 18:43:10
351711000011193,35171100,Elcom Mobility,0102B3,allowed,2025-08-13 18:43:10
351711000265490,35171100,Elcom Mobility,0102B3,allowed,2025-08-13 18:43:10
351712000291406,35171200,Eastern Communication,EG818,allowed,2025-08-13 18:43:10
351712000268370,35171200,Eastern Communication,EG818,allowed,2025-08-13 18:43:10
351713000314738,35171300,Xacom,Compact Modem,allowed,2025-08-13 18:43:10
351713000172409,35171300,Xacom,Compact Modem,allowed,2025-08-13 18:43:10
351714000124755,35171400,LG,G7030,allowed,2025-08-13 18:43:10
351714000216415,35171400,LG,G7030,allowed,2025-08-13 18:43:10
351715000191271,35171500,LG,G5310,allowed,2025-08-13 18:43:10
351715000219778,35171500,LG,G5310,allowed,2025-08-13 18:43:10
351716000068644,35171600,LG,G7100,allowed,2025-08-13 18:43:10
351716000126895,35171600,LG,G7100,allowed,2025-08-13 18:43:10
351717000110204,35171700,Lenovo,G818,allowed,2025-08-13 18:43:10
351717000060357,35171700,Lenovo,G818,allowed,2025-08-13 18:43:10
351718000309375,35171800,LG,W3000A,blacklisted,2025-08-13 18:43:10
351718000053051,35171800,LG,W3000A,blacklisted,2025-08-13 18:43:10
351718010013442,35171801,Sky Zen,E700,blacklisted,2025-08-13 18:43:10
351718010051196,35171801,Sky Zen,E700,blacklisted,2025-08-13 18:43:10
351719000116723,35171900,Maxon,MX-7970,allowed,2025-08-13 18:43:10
351719000287600,35171900,Maxon,MX-7970,allowed,2025-08-13 18:43:10
351720000322356,35172000,Samsung,SGH-S208,allowed,2025-08-13 18:43:10
351720000276753,35172000,Samsung,SGH-S208,blacklisted,2025-08-13 18:43:10
351721000011609,35172100,Samsung,SGH-S208,allowed,2025-08-13 18:43:10
351721000122801,35172100,Samsung,SGH-S208,allowed,2025-08-13 18:43:10
351722000208594,35172200,SangFei,OKWAP710,allowed,2025-08-13 18:43:10
351722000211232,35172200,SangFei,OKWAP710,allowed,2025-08-13 18:43:10
351723000225565,35172300,Amoisonic,F99,allowed,2025-08-13 18:43:10
351723000269018,35172300,Amoisonic,F99,allowed,2025-08-13 18:43:10
351723010065512,35172301,BenQ,E71,allowed,2025-08-13 18:43:10
351723010062640,35172301,BenQ,E71,allowed,2025-08-13 18:43:10
351724000191920,35172400,Panda International,EMOL88,allowed,2025-08-13 18:43:10
351724000118350,35172400,Panda International,EMOL88,allowed,2025-08-13 18:43:10
351724010077893,35172401,BenQ,E71,allowed,2025-08-13 18:43:10
351724010318188,35172401,BenQ,E71,allowed,2025-08-13 18:43:10
351725000065879,35172500,CEC,CECT C600,allowed,2025-08-13 18:43:10
351725000039113,35172500,CEC,CECT C600,allowed,2025-08-13 18:43:10
351725010193935,35172501,BenQ,E71,allowed,2025-08-13 18:43:10
351725010150570,35172501,BenQ,E71,allowed,2025-08-13 18:43:10
351726000181662,35172600,Keben Telecom,680,allowed,2025-08-13 18:43:10
351726000248752,35172600,Keben Telecom,680,blacklisted,2025-08-13 18:43:10
351727000110809,35172700,TCL,S500,allowed,2025-08-13 18:43:10
351727000058224,35172700,TCL,S500,allowed,2025-08-13 18:43:10
351728000089388,35172800,Motorola,v8088,allowed,2025-08-13 18:43:10
351728000107616,35172800,Motorola,v8088,blacklisted,2025-08-13 18:43:10
351729000037237,35172900,Telsda,ROWA 878,allowed,2025-08-13 18:43:10
351729000144861,35172900,Telsda,ROWA 878,allowed,2025-08-13 18:43:11
351729010106232,35172901,BenQ,M81,allowed,2025-08-13 18:43:11
351729010273131,35172901,BenQ,M81,allowed,2025-08-13 18:43:11
351730000018344,35173000,Siemens,A35,allowed,2025-08-13 18:43:11
351730000224246,35173000,Siemens,A35,allowed,2025-08-13 18:43:11
351730010102545,35173001,BenQ,M81,allowed,2025-08-13 18:43:11
351730010167182,35173001,BenQ,M81,blacklisted,2025-08-13 18:43:11
351731000284563,35173100,Funkanlagen Leipoldt OHG,MT170,allowed,2025-08-13 18:43:11
351731000161491,35173100,Funkanlagen Leipoldt OHG,MT170,allowed,2025-08-13 18:43:11
351731010092074,35173101,BenQ,M81,blacklisted,2025-08-13 18:43:11
351731010258975,35173101,BenQ,M81,allowed,2025-08-13 18:43:11
351732000268189,35173200,Funkanlagen Leipoldt OHG,MT190,allowed,2025-08-13 18:43:11
351732000028536,35173200,Funkanlagen Leipoldt OHG,MT190,allowed,2025-08-13 18:43:11
351733000163479,35173300,Edinburgh,dataCOM,allowed,2025-08-13 18:43:11
351733000020686,35173300,Edinburgh,dataCOM,allowed,2025-08-13 18:43:11
351733010158019,35173301,BenQ,C81,allowed,2025-08-13 18:43:11
351733010144043,35173301,BenQ,C81,blacklisted,2025-08-13 18:43:11
351734000304584,35173400,Edinburgh,PrePay,allowed,2025-08-13 18:43:11
351734000125466,35173400,Edinburgh,PrePay,allowed,2025-08-13 18:43:11
351734010191696,35173401,BenQ,C81,allowed,2025-08-13 18:43:11
351734010090073,35173401,BenQ,C81,blacklisted,2025-08-13 18:43:11
351735000045104,35173500,Motorola,MT3-411A21,allowed,2025-08-13 18:43:11
351735000120709,35173500,Motorola,MT3-411A21,allowed,2025-08-13 18:43:11
351737000223730,35173700,Motorola,T190,allowed,2025-08-13 18:43:11
351737000040036,35173700,Motorola,T190,allowed,2025-08-13 18:43:11
351737010100899,35173701,NEC,e373,allowed,2025-08-13 18:43:11
351737010023107,35173701,NEC,e373,allowed,2025-08-13 18:43:11
351738000048206,35173800,Asus,GEM01,blacklisted,2025-08-13 18:43:11
351738000140105,35173800,Asus,GEM01,blacklisted,2025-08-13 18:43:11
351738010161812,35173801,NEC,e373,allowed,2025-08-13 18:43:11
351738010204740,35173801,NEC,e373,allowed,2025-08-13 18:43:11
351739000214702,35173900,Innostream,Capitel C6098,allowed,2025-08-13 18:43:11
351739000292538,35173900,Innostream,Capitel C6098,allowed,2025-08-13 18:43:11
351740000176206,35174000,Sagem,TWINY,allowed,2025-08-13 18:43:11
351740000229383,35174000,Sagem,TWINY,allowed,2025-08-13 18:43:11
351741000272084,35174100,Techno Trade,TBox,blacklisted,2025-08-13 18:43:11
351741000168009,35174100,Techno Trade,TBox,allowed,2025-08-13 18:43:11
351742000052846,35174200,C-ONE,Technology Cor 1. Pretec,allowed,2025-08-13 18:43:11
351742000134642,35174200,C-ONE,Technology Cor 1. Pretec,allowed,2025-08-13 18:43:11
351743000085873,35174300,Compal,F69,allowed,2025-08-13 18:43:11
351743000312654,35174300,Compal,F69,allowed,2025-08-13 18:43:11
351744000204716,35174400,Bird,S1120,allowed,2025-08-13 18:43:11
351744000034829,35174400,Bird,S1120,allowed,2025-08-13 18:43:11
351745000242924,35174500,Konka,C889,allowed,2025-08-13 18:43:11
351745000312741,35174500,Konka,C889,blacklisted,2025-08-13 18:43:11
351746000157971,35174600,DBTel,6668,allowed,2025-08-13 18:43:11
351746000175425,35174600,DBTel,6668,allowed,2025-08-13 18:43:11
351746010068264,35174601,Samsung,SGH-T809,allowed,2025-08-13 18:43:11
351746010253072,35174601,Samsung,SGH-T809,blacklisted,2025-08-13 18:43:11
351747000237607,35174700,DBTel,6228,allowed,2025-08-13 18:43:12
351747000198043,35174700,DBTel,6228,allowed,2025-08-13 18:43:12
351748000008355,35174800,Asus,AGC100,blacklisted,2025-08-13 18:43:12
351748000133834,35174800,Asus,AGC100,allowed,2025-08-13 18:43:12
351749000048766,35174900,Eastern Communication,EG870 EASTCOM,blacklisted,2025-08-13 18:43:12
351749000096507,35174900,Eastern Communication,EG870 EASTCOM,allowed,2025-08-13 18:43:12
351750000252905,35175000,TETA Elektronik,MultiPOS,allowed,2025-08-13 18:43:12
351750000196183,35175000,TETA Elektronik,MultiPOS,allowed,2025-08-13 18:43:12
351750010084301,35175001,LG,B2100,allowed,2025-08-13 18:43:12
351750010039655,35175001,LG,B2100,allowed,2025-08-13 18:43:12
351751000000801,35175100,D-NET,TG6R,allowed,2025-08-13 18:43:12
351751000017321,35175100,D-NET,TG6R,allowed,2025-08-13 18:43:12
351752000264295,35175200,D-NET,TG6Q,allowed,2025-08-13 18:43:12
351752000250184,35175200,D-NET,TG6Q,allowed,2025-08-13 18:43:12
351753000000499,35175300,Orient Infinite,myTOP R308,allowed,2025-08-13 18:43:12
351753000215365,35175300,Orient Infinite,myTOP R308,allowed,2025-08-13 18:43:12
351754000087902,35175400,Haier,Tian Zhi Xing 7000,allowed,2025-08-13 18:43:12
351754000070509,35175400,Haier,Tian Zhi Xing 7000,blacklisted,2025-08-13 18:43:12
351755000003957,35175500,Newgen Telecom,S6990,allowed,2025-08-13 18:43:12
351755000054615,35175500,Newgen Telecom,S6990,allowed,2025-08-13 18:43:12
351756000107167,35175600,Kejian,J390,allowed,2025-08-13 18:43:12
351756000220249,35175600,Kejian,J390,allowed,2025-08-13 18:43:12
351757000269008,35175700,CEC,CECT818,allowed,2025-08-13 18:43:12
351757000220989,35175700,CEC,CECT818,allowed,2025-08-13 18:43:12
351758000218919,35175800,Soutec,S691,blacklisted,2025-08-13 18:43:12
351758000208216,35175800,Soutec,S691,allowed,2025-08-13 18:43:12
351759000108118,35175900,SK Teletech,Sky,allowed,2025-08-13 18:43:12
351759000139353,35175900,SK Teletech,Sky,allowed,2025-08-13 18:43:12
351760000141864,35176000,Motorola,T190,allowed,2025-08-13 18:43:12
351760000310226,35176000,Motorola,T190,allowed,2025-08-13 18:43:12
351761000269299,35176100,Motorola,C330,allowed,2025-08-13 18:43:12
351761000299284,35176100,Motorola,C330,blacklisted,2025-08-13 18:43:12
351762000219459,35176200,MobiCom,C8068,allowed,2025-08-13 18:43:12
351762000311296,35176200,MobiCom,C8068,allowed,2025-08-13 18:43:12
351763000074522,35176300,Samsung,SGH-X400,allowed,2025-08-13 18:43:12
351763000320659,35176300,Samsung,SGH-X400,allowed,2025-08-13 18:43:12
351764000324583,35176400,Asus,AGP60,allowed,2025-08-13 18:43:12
351764000045171,35176400,Asus,AGP60,allowed,2025-08-13 18:43:12
351765000260524,35176500,Motorola,V60,blacklisted,2025-08-13 18:43:12
351765000267527,35176500,Motorola,V60,allowed,2025-08-13 18:43:12
351766000074100,35176600,Motorola,V66,blacklisted,2025-08-13 18:43:12
351766000162719,35176600,Motorola,V66,allowed,2025-08-13 18:43:12
351767000210532,35176700,MobiCom,C6388,allowed,2025-08-13 18:43:12
351767000275482,35176700,MobiCom,C6388,allowed,2025-08-13 18:43:12
351768000196049,35176800,DBTel,8036,allowed,2025-08-13 18:43:12
351768000124796,35176800,DBTel,8036,allowed,2025-08-13 18:43:12
351769000288788,35176900,Samsung,SGH-S500,allowed,2025-08-13 18:43:12
351769000088414,35176900,Samsung,SGH-S500,allowed,2025-08-13 18:43:12
351770000155838,35177000,Samsung,SGH-C100,blacklisted,2025-08-13 18:43:12
351770000027898,35177000,Samsung,SGH-C100,allowed,2025-08-13 18:43:12
351771000122294,35177100,Panasonic,GD87,blacklisted,2025-08-13 18:43:12
351771000284984,35177100,Panasonic,GD87,allowed,2025-08-13 18:43:12
351772000167351,35177200,Motorola,T190,allowed,2025-08-13 18:43:12
351772000187785,35177200,Motorola,T190,blacklisted,2025-08-13 18:43:12
351773000029232,35177300,Technolog,Cello GS,allowed,2025-08-13 18:43:12
351773000039043,35177300,Technolog,Cello GS,allowed,2025-08-13 18:43:13
351774000290448,35177400,Amoisonic,A8,blacklisted,2025-08-13 18:43:13
351774000255922,35177400,Amoisonic,A8,allowed,2025-08-13 18:43:13
351775000241517,35177500,Amoisonic,A600,allowed,2025-08-13 18:43:13
351775000128347,35177500,Amoisonic,A600,blacklisted,2025-08-13 18:43:13
351776000152942,35177600,TCL,3188+,allowed,2025-08-13 18:43:13
351776000202390,35177600,TCL,3188+,allowed,2025-08-13 18:43:13
351776010015145,35177601,BenQ,E71,allowed,2025-08-13 18:43:13
351776010036159,35177601,BenQ,E71,allowed,2025-08-13 18:43:13
351777000026035,35177700,TCL,3288+,allowed,2025-08-13 18:43:13
351777000315829,35177700,TCL,3288+,allowed,2025-08-13 18:43:13
351777010029905,35177701,BenQ,E71,allowed,2025-08-13 18:43:13
351777010041605,35177701,BenQ,E71,allowed,2025-08-13 18:43:13
351778000003022,35177800,TCL,3388+,allowed,2025-08-13 18:43:13
351778000318870,35177800,TCL,3388+,blacklisted,2025-08-13 18:43:13
351778010308489,35177801,BenQ,E71,allowed,2025-08-13 18:43:13
351778010222801,35177801,BenQ,E71,allowed,2025-08-13 18:43:13
351779000230008,35177900,TCL,5188,allowed,2025-08-13 18:43:13
351779000326450,35177900,TCL,5188,allowed,2025-08-13 18:43:13
351779010108710,35177901,BenQ,E71,allowed,2025-08-13 18:43:13
351779010183610,35177901,BenQ,E71,allowed,2025-08-13 18:43:13
351780000139178,35178000,TCL,5288,blacklisted,2025-08-13 18:43:13
351780000136992,35178000,TCL,5288,allowed,2025-08-13 18:43:13
351780010126537,35178001,BenQ,E71,blacklisted,2025-08-13 18:43:13
351780010205577,35178001,BenQ,E71,blacklisted,2025-08-13 18:43:13
351781000263503,35178100,TCL,3998,allowed,2025-08-13 18:43:13
351781000322325,35178100,TCL,3998,allowed,2025-08-13 18:43:13
351781010235847,35178101,BenQ,E71,allowed,2025-08-13 18:43:13
351781010322618,35178101,BenQ,E71,allowed,2025-08-13 18:43:13
351782000076475,35178200,Panasonic,GD67,allowed,2025-08-13 18:43:13
351782000193311,35178200,Panasonic,GD67,allowed,2025-08-13 18:43:13
351782010064851,35178201,Panasonic,GD67,allowed,2025-08-13 18:43:13
351782010289510,35178201,Panasonic,GD67,allowed,2025-08-13 18:43:13
351783000003980,35178300,CellSecure Holdings,SMS Communicator,allowed,2025-08-13 18:43:13
351783000118740,35178300,CellSecure Holdings,SMS Communicator,allowed,2025-08-13 18:43:13
351784000288020,35178400,IPWireless,Wireless Broadband Modem JE,allowed,2025-08-13 18:43:13
351784000231493,35178400,IPWireless,Wireless Broadband Modem JE,allowed,2025-08-13 18:43:13
351785000224552,35178500,Hughes Network Systems,9201,allowed,2025-08-13 18:43:13
351785000305457,35178500,Hughes Network Systems,9201,allowed,2025-08-13 18:43:13
351786000118827,35178600,Longcheer Telecommunication,Soutec S280,allowed,2025-08-13 18:43:13
351786000262297,35178600,Longcheer Telecommunication,Soutec S280,allowed,2025-08-13 18:43:13
351787000049820,35178700,KBT Mobile,K900,allowed,2025-08-13 18:43:13
351787000088145,35178700,KBT Mobile,K900,blacklisted,2025-08-13 18:43:13
351788000088750,35178800,Accord Telecom,A830,allowed,2025-08-13 18:43:13
351788000134923,35178800,Accord Telecom,A830,allowed,2025-08-13 18:43:13
351789000107346,35178900,KBT Mobile,K889,allowed,2025-08-13 18:43:13
351789000002636,35178900,KBT Mobile,K889,allowed,2025-08-13 18:43:13
351790000012739,35179000,TCL,2188,allowed,2025-08-13 18:43:13
351790000165501,35179000,TCL,2188,allowed,2025-08-13 18:43:13
351790010189058,35179001,BenQ,Siemens JASB1A(A38),allowed,2025-08-13 18:43:13
351790010067180,35179001,BenQ,Siemens JASB1A(A38),allowed,2025-08-13 18:43:13
351791000088087,35179100,TCL,2988,allowed,2025-08-13 18:43:13
351791000032413,35179100,TCL,2988,allowed,2025-08-13 18:43:13
351791010169300,35179101,BenQ,Siemens JASB1A(A38),allowed,2025-08-13 18:43:13
351791010098342,35179101,BenQ,Siemens JASB1A(A38),allowed,2025-08-13 18:43:13
351792000171164,35179200,Siemens,C55,allowed,2025-08-13 18:43:13
351792000132652,35179200,Siemens,C55,allowed,2025-08-13 18:43:14
351792010255251,35179201,BenQ,Siemens JASB1A(A38),allowed,2025-08-13 18:43:14
351792010000339,35179201,BenQ,Siemens JASB1A(A38),allowed,2025-08-13 18:43:14
351793000230545,35179300,Capitel,Amadeus,allowed,2025-08-13 18:43:14
351793000063388,35179300,Capitel,Amadeus,blacklisted,2025-08-13 18:43:14
